person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid
4958,Male,Caucasian,22,0,0,0,0,1
7528,Male,African-American,30,0,0,0,6,0
192,Female,Caucasian,64,0,0,0,2,0
5878,Female,Other,30,0,0,0,4,1
8030,Male,African-American,21,0,0,0,2,1
2768,Male,Caucasian,51,0,0,0,2,0
5212,Female,African-American,24,0,0,0,0,0
6095,Male,African-American,31,3,0,1,15,1
657,Female,African-American,24,0,0,0,3,1
6462,Male,African-American,23,0,0,2,3,1
4444,Female,Caucasian,25,0,0,0,2,0
3538,Male,African-American,21,0,0,0,1,0
6670,Male,Caucasian,25,0,0,0,2,1
202,Male,Caucasian,28,0,0,0,0,1
5183,Male,African-American,24,0,0,0,1,0
1368,Male,Caucasian,26,0,0,0,4,1
6193,Male,African-American,42,0,0,0,1,0
9812,Male,African-American,30,0,0,0,14,0
7630,Male,Hispanic,39,0,0,0,3,0
6256,Male,African-American,32,0,0,1,9,1
3526,Male,Caucasian,65,0,0,0,1,0
3821,Female,African-American,45,0,0,0,2,0
3718,Male,Caucasian,57,0,0,0,3,0
7756,Male,Other,25,0,0,0,3,1
6851,Male,Caucasian,27,0,0,0,7,1
2684,Male,Caucasian,49,0,0,0,0,0
6005,Male,Caucasian,34,0,0,0,8,0
1440,Male,African-American,30,0,1,0,8,0
1514,Female,Hispanic,35,0,0,0,0,0
4620,Male,Caucasian,41,0,0,0,0,0
2487,Male,African-American,32,0,0,0,1,1
11341,Male,Hispanic,49,0,0,0,0,0
11577,Female,Caucasian,52,0,0,0,7,1
10767,Male,Caucasian,62,0,0,0,2,0
2171,Male,African-American,22,0,0,0,1,0
4614,Male,African-American,39,0,0,0,11,0
4649,Male,Hispanic,21,0,0,0,0,0
1818,Male,Other,27,0,0,0,0,0
2929,Male,Caucasian,22,0,0,0,0,0
163,Male,Caucasian,43,0,0,0,1,0
418,Male,African-American,37,0,0,0,0,0
7048,Male,African-American,28,0,0,0,0,1
1053,Female,African-American,48,0,0,0,4,0
9248,Male,African-American,61,0,0,0,25,0
176,Male,African-American,41,0,1,0,10,1
3284,Male,Caucasian,37,0,0,0,11,1
6530,Male,Caucasian,60,0,0,0,0,0
4934,Male,Caucasian,26,0,0,0,0,0
822,Male,Caucasian,34,1,0,0,28,0
3311,Male,Caucasian,33,0,0,0,1,0
11406,Male,Caucasian,21,0,0,0,0,0
7108,Male,African-American,33,0,0,0,15,1
6967,Male,Caucasian,20,0,0,5,0,0
6996,Female,African-American,21,0,0,0,0,1
388,Male,African-American,38,0,0,0,1,0
10645,Male,African-American,31,0,0,0,0,0
8125,Male,Caucasian,23,0,0,0,0,0
24,Male,Caucasian,31,0,0,0,5,1
5355,Male,Hispanic,55,0,0,0,2,0
1271,Female,African-American,24,0,0,0,0,1
10913,Male,African-American,21,0,0,0,0,1
8262,Male,Caucasian,48,0,0,0,0,1
3570,Male,Caucasian,40,0,0,0,0,1
9687,Male,African-American,44,0,0,0,2,0
6466,Male,Caucasian,53,0,0,0,0,0
5544,Female,African-American,24,0,0,0,2,0
5653,Male,African-American,45,0,0,0,6,0
624,Female,African-American,22,0,0,0,0,0
9565,Male,African-American,31,0,0,0,9,0
4031,Male,African-American,53,0,0,0,0,0
491,Male,Hispanic,46,0,0,0,1,0
10332,Male,Hispanic,38,0,0,0,0,0
7911,Male,Caucasian,54,0,0,0,10,0
4694,Male,Caucasian,44,0,0,0,2,0
10199,Male,Caucasian,57,0,0,0,0,0
389,Male,Other,39,0,0,0,0,0
10905,Male,Caucasian,29,0,0,0,0,0
10448,Male,African-American,48,0,0,0,11,1
1012,Male,Hispanic,62,0,0,0,0,0
1501,Male,Caucasian,42,0,0,0,0,0
6919,Female,African-American,27,0,0,0,0,1
9807,Female,Caucasian,26,0,0,0,1,0
5523,Female,Caucasian,42,0,0,0,0,0
9605,Male,African-American,30,0,0,0,0,0
11004,Male,Caucasian,47,0,0,0,0,0
9808,Male,Caucasian,46,0,0,0,2,0
10691,Female,African-American,44,0,0,0,0,0
3385,Male,African-American,50,1,0,0,7,0
4827,Female,African-American,56,0,0,0,1,0
11400,Male,African-American,29,0,0,0,6,0
4410,Female,Other,34,0,0,0,0,0
1472,Male,Caucasian,38,0,0,0,2,0
7059,Female,African-American,43,0,0,0,3,0
5745,Male,African-American,29,0,0,0,2,0
4645,Male,Other,69,0,0,0,0,0
3140,Male,Caucasian,30,0,0,0,0,0
9206,Male,African-American,43,0,0,0,3,1
7307,Male,African-American,29,0,0,6,6,0
7851,Male,Hispanic,38,0,0,0,0,0
9977,Male,African-American,37,0,0,0,5,1
1986,Female,Caucasian,34,0,0,0,6,0
4379,Male,Caucasian,38,0,0,0,1,0
4103,Male,African-American,30,0,0,0,2,0
8053,Male,African-American,21,0,0,0,2,1
1543,Male,African-American,27,0,0,0,11,1
4618,Male,African-American,21,1,1,0,2,0
4134,Male,African-American,51,0,0,0,8,1
8885,Male,African-American,22,0,1,0,1,1
5923,Male,Caucasian,29,0,0,0,2,0
9602,Female,Other,22,0,0,0,1,0
9308,Female,Caucasian,50,0,0,0,3,1
4626,Female,Caucasian,24,0,0,0,1,0
6537,Male,Caucasian,26,0,0,0,4,1
10343,Female,Other,39,0,0,0,0,0
3509,Male,African-American,58,0,0,0,1,0
10955,Female,Caucasian,49,0,0,0,3,0
7897,Female,Caucasian,24,0,0,0,0,1
2718,Female,African-American,35,0,0,0,0,1
337,Male,African-American,54,0,0,0,11,0
1196,Male,Caucasian,31,0,0,0,0,0
9937,Male,African-American,45,0,0,0,1,1
2295,Male,Caucasian,44,0,0,0,7,0
4730,Male,Caucasian,20,0,0,2,1,1
4355,Male,African-American,37,2,0,0,27,0
3243,Female,African-American,46,0,0,0,1,1
2654,Male,African-American,27,0,0,0,3,0
3969,Male,African-American,21,1,0,0,1,1
11603,Female,Caucasian,46,0,0,0,0,0
1164,Male,Hispanic,39,0,0,0,2,0
8909,Male,Caucasian,46,0,0,0,0,0
6369,Male,Caucasian,36,0,0,0,2,0
7777,Female,Hispanic,23,0,0,0,7,0
3649,Male,African-American,26,0,0,0,4,1
7968,Male,African-American,41,0,0,0,14,1
3171,Male,African-American,38,2,0,0,10,0
7627,Female,African-American,21,0,0,0,2,0
1290,Male,African-American,26,0,1,0,4,1
3557,Male,Hispanic,20,1,0,0,1,1
1664,Male,Caucasian,25,0,0,0,2,0
2831,Male,African-American,29,0,0,0,0,0
37,Male,African-American,27,0,0,0,8,1
11139,Male,African-American,46,0,0,0,1,0
7775,Male,African-American,41,0,0,0,2,0
10493,Male,Other,62,0,0,0,0,0
466,Male,African-American,48,0,0,0,5,0
6782,Male,Hispanic,24,0,0,0,2,1
3840,Male,African-American,28,1,1,0,5,0
2578,Male,Other,63,0,0,0,23,1
736,Male,African-American,30,0,0,0,4,0
9852,Male,African-American,21,0,2,2,2,1
1951,Male,African-American,20,0,0,0,1,0
9629,Female,African-American,24,0,0,0,7,0
5742,Male,African-American,32,0,0,0,1,0
7194,Male,African-American,25,0,0,0,3,1
7017,Male,Hispanic,24,0,0,0,1,0
1765,Male,African-American,23,0,1,0,1,0
6443,Male,Caucasian,28,0,0,0,5,0
10671,Male,African-American,26,0,0,0,4,1
4643,Male,African-American,32,0,1,3,12,1
3612,Male,African-American,27,0,0,0,7,0
39,Male,African-American,26,0,0,1,5,1
165,Female,African-American,21,0,0,0,0,0
11079,Female,African-American,34,0,0,0,4,1
233,Male,African-American,25,0,0,0,4,0
1803,Male,Caucasian,34,0,0,0,0,0
10078,Male,Hispanic,27,0,0,0,1,1
7876,Male,Caucasian,23,0,0,0,2,0
6667,Female,African-American,24,0,0,0,1,0
11536,Male,African-American,27,0,0,1,13,1
2777,Male,African-American,25,0,0,0,1,0
1455,Male,African-American,54,0,0,0,0,0
1372,Male,Caucasian,24,0,0,0,0,0
549,Male,African-American,34,1,0,0,11,0
3848,Male,African-American,26,0,0,0,5,1
63,Male,African-American,36,0,0,0,22,0
10238,Male,Caucasian,34,0,0,0,10,0
6056,Male,Caucasian,31,0,0,0,17,1
6520,Female,African-American,26,0,0,0,1,0
3937,Male,African-American,23,0,0,0,3,0
11697,Male,Caucasian,28,0,0,1,4,1
5695,Female,Caucasian,65,0,0,0,0,0
8871,Male,African-American,20,0,0,0,0,1
8211,Male,Caucasian,39,0,0,0,1,0
11074,Male,Caucasian,19,0,0,0,1,1
9519,Male,Caucasian,33,0,0,0,6,1
3124,Male,African-American,29,3,0,1,4,0
3210,Male,Hispanic,30,0,0,0,1,0
2932,Male,African-American,36,0,0,0,2,0
8983,Female,Caucasian,55,0,0,0,0,0
9715,Male,Caucasian,43,0,0,0,1,0
7673,Male,African-American,60,0,0,0,1,0
11124,Male,Caucasian,22,1,2,3,7,0
255,Male,African-American,31,0,0,0,3,0
701,Male,African-American,28,0,0,0,5,0
2087,Male,African-American,22,0,0,0,1,1
9524,Male,Caucasian,29,0,0,0,1,0
7045,Male,Caucasian,26,0,0,0,7,1
10895,Female,African-American,31,0,0,0,9,1
2066,Male,Caucasian,36,0,0,0,6,0
3693,Male,African-American,24,0,0,0,0,0
1835,Male,Caucasian,28,0,0,0,3,0
11223,Male,African-American,60,0,0,0,13,0
5639,Male,Caucasian,42,0,0,0,4,1
89,Male,African-American,33,0,0,0,2,0
5362,Male,Caucasian,32,0,0,0,0,0
9856,Male,African-American,26,0,0,0,15,0
6468,Female,African-American,63,0,0,0,1,0
9816,Male,African-American,18,4,0,0,3,0
7948,Male,African-American,27,0,0,0,0,0
7908,Male,African-American,20,1,2,0,5,1
4494,Female,African-American,49,0,0,0,0,0
7617,Female,Caucasian,31,0,0,0,4,0
2246,Male,African-American,21,0,0,0,1,0
1336,Male,Caucasian,50,0,0,0,1,1
5797,Male,Hispanic,52,0,0,0,10,0
8174,Male,African-American,27,0,0,0,1,1
2931,Male,African-American,40,0,0,0,0,0
6439,Male,African-American,25,0,0,0,5,1
32,Male,Caucasian,43,0,0,0,1,0
1671,Male,Caucasian,23,0,0,0,0,0
5948,Male,Caucasian,60,0,0,0,1,0
7798,Male,African-American,45,0,0,0,13,0
189,Male,Caucasian,52,0,0,0,3,0
5735,Male,African-American,43,0,0,0,0,1
4497,Male,African-American,60,0,0,0,7,0
2085,Male,Caucasian,33,0,0,0,0,1
11419,Male,African-American,40,0,0,0,14,0
6880,Male,Hispanic,31,0,0,0,0,0
3312,Male,Caucasian,61,0,0,0,1,0
294,Male,African-American,34,0,0,0,2,1
9314,Male,Caucasian,53,0,0,0,3,0
5127,Female,Caucasian,25,0,0,0,0,0
8757,Male,Caucasian,21,0,0,0,1,0
5977,Male,African-American,21,0,0,1,1,1
936,Male,Caucasian,33,0,0,0,0,0
5957,Male,Other,30,0,0,0,6,1
5559,Male,Caucasian,55,0,0,0,0,0
3112,Male,African-American,35,0,0,0,0,1
11176,Male,African-American,36,0,0,0,11,1
4168,Male,Caucasian,50,0,0,0,10,0
1976,Male,Caucasian,23,0,0,0,6,1
679,Male,African-American,30,0,0,0,1,0
8654,Male,African-American,23,0,0,0,0,0
5929,Male,Caucasian,26,0,0,0,2,1
5034,Male,Caucasian,34,0,0,0,2,0
161,Male,Caucasian,35,0,0,0,7,0
4403,Male,African-American,40,0,0,0,6,0
4550,Male,African-American,40,0,1,1,24,1
7865,Male,African-American,47,0,0,0,12,1
6822,Male,Caucasian,24,0,0,1,2,0
3571,Male,Caucasian,30,0,0,0,1,1
4801,Male,Other,31,0,1,0,5,0
1330,Male,Caucasian,42,0,0,0,3,0
6290,Male,African-American,60,0,0,0,0,0
3516,Male,Other,28,0,0,0,1,1
7263,Male,Caucasian,65,0,0,0,3,0
9786,Male,African-American,26,0,0,0,7,1
7432,Male,Caucasian,26,0,0,0,2,0
8494,Female,Caucasian,31,0,0,0,0,0
5284,Male,Caucasian,24,0,0,0,10,0
9213,Male,African-American,34,0,0,0,5,0
2411,Female,African-American,39,0,1,0,6,0
7438,Female,Other,51,0,0,0,0,0
5116,Male,African-American,28,0,1,0,10,1
927,Male,Caucasian,38,0,0,0,0,0
1517,Male,African-American,27,0,0,0,3,1
8610,Male,Caucasian,58,0,0,0,3,0
6639,Male,African-American,51,0,0,0,3,0
7745,Male,Caucasian,34,0,0,0,1,0
3082,Male,Caucasian,52,0,0,0,3,0
5872,Male,African-American,50,0,0,0,5,0
8490,Male,Hispanic,39,0,0,0,1,0
7814,Male,Caucasian,37,0,0,0,3,0
10473,Male,Other,35,0,0,0,1,0
3345,Female,Caucasian,34,0,0,0,2,0
509,Female,Caucasian,30,0,0,0,0,0
392,Male,Caucasian,31,0,0,0,2,1
10138,Male,Hispanic,33,0,0,0,1,0
171,Male,Caucasian,34,0,0,0,0,0
9053,Male,African-American,23,0,0,0,2,0
4019,Male,Caucasian,29,0,0,0,4,0
2844,Male,Hispanic,20,0,0,0,3,1
6245,Male,Caucasian,33,0,0,1,14,0
2852,Male,African-American,25,0,0,0,0,0
2388,Male,Other,26,0,0,0,0,0
142,Male,Caucasian,25,0,0,0,9,1
9604,Male,African-American,18,5,0,2,4,1
8368,Male,African-American,30,0,0,0,1,0
2838,Male,Other,27,0,0,0,0,0
1171,Male,Hispanic,28,0,0,0,0,0
10807,Male,Caucasian,25,0,0,0,3,1
10035,Female,African-American,53,0,0,0,0,0
5773,Male,African-American,35,0,0,0,1,0
8324,Female,African-American,45,0,0,0,1,0
3695,Male,African-American,29,0,0,0,4,0
1198,Male,Caucasian,31,0,0,0,2,0
1863,Male,African-American,34,0,0,1,3,1
306,Male,African-American,26,0,0,0,2,1
3707,Male,Caucasian,43,0,0,0,3,0
11617,Male,Caucasian,56,0,0,0,0,0
8974,Male,African-American,22,0,0,0,2,1
9962,Male,Caucasian,20,0,0,0,0,0
1814,Male,Caucasian,39,0,0,0,2,0
8407,Male,Caucasian,28,0,0,0,0,1
11126,Male,African-American,23,0,0,0,0,0
7442,Male,Other,26,0,0,0,0,1
2910,Male,Caucasian,42,0,0,0,0,0
9525,Male,Hispanic,41,0,0,0,1,0
1537,Male,African-American,34,0,2,0,8,0
8402,Male,Hispanic,49,0,0,0,14,0
1779,Male,Caucasian,61,0,0,0,0,0
7312,Male,Caucasian,25,0,1,0,6,1
2345,Male,Hispanic,20,0,0,0,0,0
10110,Female,African-American,41,0,0,0,7,1
7512,Male,Caucasian,22,0,0,1,0,0
11487,Female,Native American,25,0,0,0,2,1
8110,Female,Caucasian,24,0,0,0,0,0
2871,Male,African-American,21,0,0,1,0,1
4276,Male,African-American,21,0,0,0,0,1
326,Female,Caucasian,51,0,0,0,0,1
7554,Male,African-American,56,0,0,0,4,0
4600,Male,African-American,22,1,1,0,5,0
3251,Male,Caucasian,36,0,0,0,1,0
2020,Male,Hispanic,28,0,0,0,11,0
2092,Male,Caucasian,37,0,0,0,0,0
7065,Male,Caucasian,33,0,0,0,7,0
8512,Male,African-American,44,0,0,0,29,1
10040,Female,African-American,56,0,0,0,2,1
1408,Male,African-American,28,0,0,0,10,1
10563,Male,African-American,61,0,0,0,11,0
11407,Male,African-American,23,1,0,2,2,1
3398,Male,African-American,21,1,2,2,3,1
7025,Female,African-American,32,0,0,0,0,1
3844,Male,African-American,30,0,0,1,12,0
3862,Male,Caucasian,32,0,0,0,0,0
5733,Male,African-American,24,0,0,0,0,0
1770,Male,African-American,23,0,0,0,2,1
7746,Male,African-American,26,0,0,0,1,0
10673,Female,African-American,29,0,1,0,7,1
8995,Male,Caucasian,55,0,0,0,7,0
3897,Male,Caucasian,30,0,0,0,0,1
3534,Male,Caucasian,56,0,0,0,1,0
553,Male,African-American,57,0,0,0,18,0
2873,Male,Caucasian,32,2,0,1,15,1
8312,Male,African-American,30,0,0,0,0,0
6884,Male,Caucasian,29,0,0,0,0,0
8266,Male,African-American,26,0,0,0,3,1
2367,Female,Caucasian,34,0,0,0,2,1
9898,Male,African-American,47,0,0,0,21,1
6336,Male,African-American,40,0,0,0,5,1
6079,Male,African-American,41,0,0,0,3,0
3234,Male,Caucasian,39,0,0,0,8,0
9160,Male,African-American,25,0,0,0,5,0
1694,Male,African-American,24,0,0,0,2,0
110,Female,Hispanic,24,0,0,0,1,0
5215,Male,Caucasian,29,0,0,0,0,0
9204,Male,Caucasian,33,0,0,1,1,0
8363,Male,Caucasian,33,0,0,0,1,0
1370,Female,Caucasian,53,0,0,0,0,0
2358,Female,African-American,34,0,0,0,0,0
11387,Male,Caucasian,32,0,1,0,17,1
10359,Male,African-American,25,0,0,0,2,1
1010,Male,Caucasian,48,0,0,0,1,0
4781,Male,Caucasian,44,0,0,0,7,0
5119,Male,African-American,31,5,0,0,10,1
2061,Male,African-American,33,0,0,0,1,1
8599,Male,Hispanic,64,0,0,0,0,0
10533,Female,African-American,42,0,0,0,8,1
4187,Female,Caucasian,44,0,0,0,1,1
501,Male,Caucasian,36,0,0,0,0,0
3927,Male,African-American,33,0,3,2,6,0
8818,Male,African-American,40,0,0,0,2,1
2922,Male,African-American,51,0,0,0,5,0
9955,Male,African-American,39,0,0,0,0,0
6819,Male,Hispanic,36,1,0,0,2,1
10000,Male,Caucasian,53,0,0,0,0,0
8552,Male,African-American,29,0,1,0,17,1
1292,Male,Caucasian,48,0,0,0,1,0
4059,Male,African-American,28,0,0,0,2,1
10190,Female,Caucasian,26,0,0,0,0,0
4098,Male,African-American,26,0,0,0,4,1
3584,Male,Caucasian,26,0,0,0,0,0
3551,Male,African-American,20,0,0,0,1,1
2832,Female,Hispanic,36,0,0,0,1,0
5892,Female,African-American,21,0,0,0,0,1
2428,Male,African-American,35,0,4,17,12,0
3626,Male,Caucasian,50,0,0,0,0,0
8462,Male,Caucasian,31,0,0,0,1,0
10786,Female,Caucasian,49,0,0,0,2,0
7767,Female,Caucasian,20,0,0,0,0,0
2602,Male,African-American,47,0,0,0,6,0
179,Male,Caucasian,44,0,0,0,0,0
11747,Male,African-American,24,0,0,0,1,1
11378,Male,Caucasian,35,0,0,0,2,0
3876,Female,Hispanic,24,0,0,0,0,0
3894,Male,Hispanic,39,0,0,0,0,0
9941,Male,Hispanic,25,0,0,0,1,1
673,Male,Hispanic,28,0,0,0,2,1
2974,Male,African-American,57,0,0,0,8,1
6985,Male,Caucasian,22,0,0,0,1,0
7364,Female,African-American,29,0,0,0,1,0
4690,Female,African-American,25,0,0,0,0,0
944,Male,African-American,28,0,0,0,10,0
6743,Male,African-American,35,0,0,0,4,0
3880,Male,African-American,45,0,0,0,0,1
7661,Female,Caucasian,47,0,0,0,28,1
9553,Male,Caucasian,60,0,0,0,2,0
10952,Male,Caucasian,34,0,0,0,1,0
10488,Male,African-American,45,0,0,0,5,0
9293,Male,African-American,29,0,0,0,10,1
1274,Male,Other,43,0,0,0,3,0
1769,Female,Caucasian,25,0,0,0,0,0
3133,Male,Caucasian,21,0,0,0,0,0
1063,Male,African-American,26,0,0,0,10,1
7049,Male,Caucasian,38,0,0,0,1,0
5729,Male,Caucasian,21,0,1,0,4,1
7574,Female,Caucasian,50,0,0,0,1,0
2864,Male,African-American,35,0,0,0,7,1
6984,Male,Hispanic,24,0,0,0,0,0
8890,Male,African-American,30,0,0,0,0,0
9616,Male,African-American,27,0,0,0,6,0
7296,Male,Other,57,0,0,0,0,0
5624,Female,Caucasian,25,0,0,0,0,0
8054,Male,African-American,53,0,0,0,5,0
5711,Male,Caucasian,52,0,0,0,2,1
8319,Male,Hispanic,23,0,0,0,0,1
1154,Male,African-American,53,0,0,0,13,0
10711,Male,Hispanic,26,0,0,0,0,0
5609,Male,African-American,59,0,0,0,22,1
6139,Female,African-American,27,0,0,0,1,0
5857,Male,African-American,24,0,0,0,1,0
10402,Male,Caucasian,55,0,0,0,2,0
7384,Male,African-American,23,0,0,0,1,0
216,Male,Caucasian,59,0,0,0,1,1
348,Male,African-American,52,0,0,0,0,0
10355,Male,Other,29,0,0,0,5,0
1078,Male,African-American,61,0,0,0,2,0
1648,Male,Caucasian,49,0,0,0,0,0
11462,Male,African-American,53,0,0,0,2,0
4938,Male,African-American,25,0,0,0,1,0
10041,Male,Other,47,0,0,0,1,0
5974,Male,African-American,22,0,1,0,1,0
9027,Female,African-American,28,0,0,0,0,1
4892,Male,African-American,24,0,0,3,1,0
7690,Male,Caucasian,46,0,0,0,14,1
4068,Female,Caucasian,55,0,0,0,0,0
11278,Male,Caucasian,53,0,0,0,1,1
833,Female,African-American,21,0,0,0,0,0
5616,Male,Caucasian,45,0,0,0,1,0
714,Male,Hispanic,40,0,0,0,1,0
8734,Male,Caucasian,50,0,0,0,3,0
7329,Female,Caucasian,45,0,0,0,3,0
34,Female,African-American,54,0,0,0,0,0
8621,Male,African-American,34,0,0,0,1,0
4289,Male,Caucasian,26,0,0,0,0,0
7868,Female,African-American,37,0,0,0,0,0
5658,Male,African-American,21,0,0,0,0,1
6982,Male,Hispanic,59,0,0,0,1,1
2211,Male,African-American,24,0,0,0,5,1
10461,Male,Other,37,0,0,0,0,1
10112,Male,African-American,25,0,0,0,2,1
94,Female,Caucasian,34,0,0,0,0,0
61,Female,African-American,51,0,0,0,7,0
4907,Male,African-American,31,2,1,1,16,1
8562,Male,African-American,23,0,0,0,1,0
1804,Male,African-American,35,0,0,0,1,0
2018,Male,African-American,22,0,3,1,6,1
8892,Male,African-American,29,0,0,0,1,0
1605,Male,Hispanic,22,0,0,0,0,0
7156,Male,African-American,48,0,0,0,4,0
9481,Male,African-American,23,0,0,0,2,0
9781,Male,Caucasian,22,0,0,0,6,1
11054,Male,African-American,21,0,0,0,0,1
7051,Male,African-American,56,0,0,0,1,0
4280,Male,Hispanic,29,0,0,0,1,0
11368,Male,African-American,23,0,0,0,4,1
2540,Male,Caucasian,21,0,0,0,0,0
3068,Male,African-American,31,0,0,0,9,0
291,Male,Caucasian,45,0,0,0,2,0
5380,Male,African-American,28,1,0,1,11,1
5174,Male,African-American,35,0,0,0,1,0
8289,Male,Caucasian,29,0,0,0,1,0
6174,Female,African-American,33,0,0,0,0,0
4485,Male,African-American,24,0,0,0,3,1
10886,Female,African-American,39,0,0,0,1,1
4312,Male,Caucasian,24,0,0,0,0,0
834,Male,Caucasian,68,0,0,0,0,0
851,Male,Caucasian,63,0,0,0,1,0
5542,Female,African-American,30,0,0,0,0,0
9571,Male,African-American,49,0,0,0,0,0
2935,Male,Caucasian,69,0,0,0,0,0
4668,Female,Caucasian,65,0,0,0,1,0
7369,Male,African-American,34,0,0,0,4,1
4240,Male,Hispanic,23,0,0,0,0,1
1256,Male,African-American,48,1,0,0,25,1
6166,Male,Caucasian,20,0,0,0,1,1
9059,Male,African-American,28,0,0,0,1,0
4207,Male,African-American,36,0,0,0,10,1
9330,Male,Caucasian,21,0,0,1,3,0
6188,Male,African-American,65,0,0,0,1,0
8671,Male,African-American,62,0,0,0,17,0
11027,Male,Caucasian,50,0,0,0,1,0
2433,Male,Caucasian,32,0,0,0,0,0
1146,Male,African-American,26,0,0,0,4,1
10125,Male,Hispanic,50,0,0,0,5,1
2945,Female,Caucasian,47,0,0,0,0,0
9893,Male,African-American,42,0,0,0,24,0
6169,Male,Caucasian,24,0,0,2,8,1
11357,Male,Caucasian,51,0,0,0,0,0
2289,Female,Caucasian,20,0,2,1,3,1
5659,Female,Caucasian,35,0,0,0,1,0
4268,Female,Caucasian,41,0,0,0,2,0
7853,Male,African-American,41,0,0,0,3,1
4990,Male,Caucasian,23,0,0,0,4,1
11443,Male,Caucasian,25,0,0,0,0,0
5198,Male,Caucasian,27,0,0,0,0,0
2470,Male,African-American,51,0,0,0,8,0
7803,Female,African-American,27,0,0,0,0,0
5074,Male,African-American,33,0,0,0,1,1
6148,Female,African-American,27,0,0,0,0,0
6745,Female,African-American,29,0,0,0,0,0
3220,Female,African-American,24,0,1,0,3,0
7789,Female,Caucasian,34,0,0,0,0,0
4792,Female,African-American,22,0,1,0,3,0
8508,Male,African-American,29,0,0,0,0,0
9799,Male,Caucasian,26,0,0,0,0,1
325,Male,Caucasian,61,0,0,0,1,0
2466,Male,African-American,32,0,0,0,1,0
10656,Male,African-American,20,0,0,1,0,0
9412,Female,African-American,36,0,0,0,1,0
1382,Male,African-American,25,0,0,0,0,0
9734,Male,Caucasian,24,0,0,0,0,0
8254,Female,Asian,34,0,0,0,1,0
11036,Male,African-American,33,0,0,0,2,0
3877,Male,African-American,23,0,0,0,1,0
6156,Male,Caucasian,37,0,0,0,4,0
11013,Male,Caucasian,53,0,0,0,1,1
7828,Male,Caucasian,49,0,0,0,0,0
4175,Male,Other,27,0,0,0,6,0
11103,Male,Caucasian,28,0,0,0,0,0
5519,Male,African-American,40,0,0,0,0,0
11300,Male,African-American,28,0,0,1,16,1
6606,Male,African-American,43,0,0,0,0,0
6164,Female,African-American,37,0,0,0,1,0
10618,Male,African-American,32,0,0,0,4,1
8944,Male,African-American,41,0,0,0,0,0
1273,Male,Caucasian,51,0,0,0,0,0
10102,Male,Hispanic,34,0,0,0,1,0
4060,Male,African-American,37,0,0,0,3,1
8255,Male,African-American,49,0,0,0,1,0
5836,Male,African-American,22,0,0,1,1,1
2218,Female,African-American,27,0,0,0,1,0
4152,Male,Hispanic,29,0,0,1,1,0
10580,Female,Caucasian,22,0,0,1,1,0
8576,Male,African-American,21,0,0,0,0,1
10299,Male,African-American,41,0,0,0,1,0
3166,Male,Caucasian,20,0,0,0,0,1
6502,Male,African-American,27,0,0,1,8,1
6797,Male,African-American,29,0,0,0,0,0
10463,Male,African-American,23,0,2,1,3,1
11735,Male,Caucasian,47,0,0,0,0,0
8180,Male,African-American,36,0,0,0,11,0
4532,Male,African-American,33,0,0,0,2,0
8296,Female,Caucasian,32,0,0,0,2,0
8127,Male,Caucasian,52,0,0,0,0,0
10651,Male,Caucasian,23,0,0,0,0,0
3067,Male,African-American,26,0,1,0,13,1
9377,Male,Hispanic,61,0,0,0,0,0
8849,Male,African-American,23,0,0,0,1,0
1345,Male,Caucasian,19,0,0,0,1,1
7933,Male,Caucasian,53,0,0,0,0,0
8522,Male,Hispanic,25,1,4,0,10,1
4567,Female,African-American,47,0,0,0,0,0
1275,Male,Caucasian,51,0,0,0,0,0
3441,Male,Caucasian,49,0,0,0,0,1
4151,Male,Caucasian,29,0,0,0,3,0
5524,Male,African-American,41,0,0,0,7,0
974,Male,Other,36,0,0,0,6,0
11215,Male,African-American,51,0,0,0,16,1
11390,Male,African-American,24,0,0,0,4,0
1990,Male,African-American,47,0,0,0,7,1
11600,Male,Caucasian,40,0,0,0,1,0
1325,Female,African-American,52,0,0,0,0,0
4825,Male,African-American,22,0,0,0,0,1
1451,Male,Caucasian,42,0,0,0,5,0
9198,Male,African-American,21,0,0,0,0,0
4298,Female,Hispanic,54,0,0,0,2,0
7748,Female,Caucasian,40,0,0,0,1,0
2879,Male,Caucasian,29,0,0,0,0,0
10781,Male,African-American,47,0,0,0,1,1
8846,Male,Other,60,0,0,0,1,1
1304,Male,African-American,30,0,0,0,1,0
6603,Male,African-American,24,0,0,0,15,1
6292,Male,African-American,56,0,0,0,3,0
9885,Female,African-American,22,0,0,0,0,0
6367,Male,African-American,30,0,0,1,6,1
2222,Male,African-American,69,0,0,0,3,0
11581,Male,Other,62,0,0,0,0,0
8214,Female,African-American,21,0,1,0,1,1
718,Male,African-American,20,0,0,0,1,1
8429,Male,Hispanic,45,0,0,0,6,0
1802,Male,African-American,65,0,0,0,1,0
414,Female,Other,25,0,0,0,0,0
7559,Male,Caucasian,43,0,0,0,8,0
450,Male,African-American,21,0,0,0,1,1
3935,Female,African-American,21,0,0,0,0,0
7666,Male,Caucasian,29,0,0,0,11,0
7662,Male,Hispanic,30,0,0,0,1,0
8925,Male,African-American,27,0,0,0,0,0
10678,Male,Hispanic,33,0,0,1,11,1
10986,Female,African-American,43,0,0,0,0,0
11158,Male,Caucasian,26,0,0,0,0,0
7739,Male,Caucasian,42,0,0,0,0,0
