person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,is_violent_recid
11433,Male,African-American,38,0,0,0,1,0,0
1405,Male,Other,24,0,0,0,3,1,0
5930,Female,Caucasian,34,0,0,0,8,0,0
7749,Male,Caucasian,26,0,0,0,4,1,0
4546,Male,African-American,32,0,0,0,1,0,0
120,Male,African-American,41,0,0,0,2,1,0
369,Female,Other,37,0,0,0,1,0,0
9677,Male,African-American,33,0,0,0,1,0,0
8971,Male,African-American,26,0,0,0,4,2,0
5669,Male,African-American,32,0,0,0,8,17,0
3165,Male,Caucasian,38,0,0,0,5,2,0
1436,Male,African-American,22,1,1,0,7,6,1
944,Male,African-American,28,0,0,0,3,10,0
9075,Female,Hispanic,35,0,0,0,2,0,0
7604,Male,Caucasian,59,0,0,0,1,0,0
2408,Female,Caucasian,45,0,0,0,1,1,0
53,Male,Caucasian,24,0,0,0,2,1,0
2882,Male,Caucasian,32,0,0,0,5,5,0
11675,Male,African-American,25,2,3,1,10,14,0
10274,Male,African-American,35,0,0,0,8,0,1
10518,Male,African-American,27,0,0,1,5,5,0
5048,Female,African-American,26,0,0,0,5,5,0
4297,Male,Caucasian,20,0,0,0,9,0,0
3799,Male,African-American,27,0,0,0,2,0,0
7307,Male,African-American,29,0,0,6,10,6,0
9701,Male,Caucasian,23,0,0,0,4,0,0
9410,Male,Caucasian,29,0,0,0,6,2,0
6156,Male,Caucasian,37,0,0,0,1,4,0
3541,Male,African-American,67,0,0,0,1,4,0
8652,Male,African-American,30,0,0,0,1,1,0
10659,Male,African-American,30,0,1,1,10,18,0
10476,Male,Caucasian,26,0,0,0,5,1,0
7233,Male,African-American,31,1,1,1,9,12,0
150,Female,Hispanic,44,0,0,0,1,0,0
3486,Female,African-American,27,0,0,0,7,3,0
7154,Male,Caucasian,56,0,0,0,1,1,0
5643,Male,Caucasian,35,0,0,0,1,0,0
9172,Male,African-American,21,0,0,0,7,0,0
7804,Male,African-American,33,0,0,0,6,3,0
9153,Male,Caucasian,33,0,0,0,9,0,0
3643,Male,African-American,23,0,0,0,6,1,0
9515,Male,African-American,26,0,0,0,4,1,0
9767,Male,Caucasian,42,0,0,0,1,0,0
4610,Male,African-American,27,0,0,0,9,7,0
2714,Male,Hispanic,45,0,0,0,6,1,0
4744,Female,Caucasian,26,0,0,0,3,0,0
7204,Male,Caucasian,30,0,0,0,3,3,0
1702,Male,African-American,33,0,0,0,9,16,0
5867,Male,Other,31,0,0,0,2,0,0
5969,Male,Caucasian,33,0,0,0,3,0,0
6896,Male,Hispanic,31,0,0,0,10,0,1
4940,Male,African-American,34,0,0,0,10,9,0
7825,Male,African-American,23,0,0,0,8,2,0
9670,Male,Caucasian,23,0,0,0,2,0,0
8687,Male,African-American,35,0,0,0,6,1,0
3106,Female,Caucasian,33,0,0,0,2,0,0
10543,Male,Caucasian,51,0,0,0,1,2,0
10834,Female,Caucasian,41,0,0,0,1,2,0
799,Female,Caucasian,54,0,0,0,1,2,0
6453,Male,African-American,39,0,1,0,10,13,0
2965,Male,Hispanic,28,0,0,0,5,3,0
7929,Female,African-American,42,0,0,0,1,1,0
8435,Male,African-American,24,0,0,0,2,1,0
6518,Male,African-American,28,0,0,0,5,1,0
10175,Male,African-American,52,0,0,1,7,7,0
1241,Male,Caucasian,34,0,0,0,3,1,0
4790,Female,Caucasian,54,0,0,0,8,9,0
4184,Male,Caucasian,30,0,0,0,10,19,0
5879,Female,Caucasian,34,0,0,0,4,1,0
10911,Male,Caucasian,39,0,0,0,4,5,0
2221,Male,Caucasian,61,0,0,0,2,3,1
6554,Female,African-American,26,0,0,0,4,0,0
10085,Male,African-American,21,0,0,0,4,2,0
7364,Female,African-American,29,0,0,0,1,1,0
6810,Male,African-American,22,0,0,0,9,1,0
2812,Female,African-American,24,0,0,0,6,0,0
3776,Female,Caucasian,42,0,0,0,1,0,0
6675,Male,Caucasian,44,0,0,0,1,2,0
2430,Male,African-American,54,0,0,0,1,8,0
11104,Male,African-American,36,0,0,0,1,0,0
6025,Male,African-American,28,0,0,0,2,1,0
717,Male,African-American,53,0,0,0,6,17,0
2415,Male,Hispanic,48,0,0,0,1,1,0
3134,Male,African-American,24,0,0,0,4,1,1
7476,Male,African-American,68,0,0,0,4,6,0
3043,Male,African-American,34,0,0,0,7,3,0
8138,Male,African-American,56,0,0,0,1,1,0
10930,Male,African-American,29,0,2,0,7,7,0
7561,Male,Caucasian,33,0,0,0,9,10,0
2174,Male,Caucasian,43,0,0,0,3,6,0
3461,Female,Caucasian,51,0,0,0,1,2,0
8102,Male,Caucasian,21,0,0,0,5,1,0
2263,Male,Other,28,0,0,0,3,2,0
49,Male,Caucasian,53,0,0,0,5,19,0
6852,Male,Other,27,0,0,0,2,0,0
5132,Male,African-American,35,0,0,0,7,2,0
4116,Male,African-American,36,0,0,0,2,1,0
189,Male,Caucasian,52,0,0,0,9,3,0
786,Female,Caucasian,48,0,0,0,1,0,0
9927,Male,African-American,70,0,0,0,1,0,0
6745,Female,African-American,29,0,0,0,2,0,0
907,Male,African-American,22,0,0,0,7,1,0
10103,Male,Caucasian,42,0,0,0,8,5,0
9427,Male,Caucasian,33,0,0,0,6,0,0
9460,Male,Hispanic,40,0,0,0,3,0,0
9619,Male,Caucasian,48,0,0,0,6,18,0
4811,Male,Caucasian,65,0,0,0,2,3,0
255,Male,African-American,31,0,0,0,3,3,0
11309,Male,African-American,44,0,0,0,7,1,0
1565,Male,African-American,36,0,0,0,5,16,0
115,Female,African-American,26,0,0,0,4,1,1
8646,Female,Caucasian,24,0,0,0,5,0,0
7680,Male,Caucasian,67,0,0,0,1,2,0
9917,Male,African-American,31,0,0,0,1,1,0
6013,Male,Caucasian,29,0,0,0,2,2,0
1386,Male,African-American,40,0,0,0,1,0,0
4321,Male,African-American,38,0,4,2,6,12,0
2440,Male,Caucasian,45,0,0,0,1,8,0
7296,Male,Other,57,0,0,0,1,0,0
5786,Female,African-American,26,0,0,0,8,0,0
9163,Male,African-American,31,1,1,1,8,12,0
10533,Female,African-American,42,0,0,0,8,8,0
99,Male,Other,33,0,0,0,1,0,0
4343,Male,Caucasian,50,0,0,0,3,1,0
10108,Male,Other,47,0,0,0,1,1,0
10293,Male,Caucasian,23,0,0,0,3,1,0
11236,Female,African-American,24,0,0,0,2,0,0
7396,Male,Hispanic,58,0,0,0,1,1,0
1615,Female,Caucasian,38,0,0,0,1,0,0
5049,Female,Caucasian,26,0,0,0,2,0,0
9361,Male,African-American,36,0,0,0,9,12,0
7960,Female,Caucasian,62,0,0,0,1,1,0
9839,Female,Caucasian,56,0,0,0,5,8,0
11527,Male,Hispanic,30,0,0,0,5,2,0
10582,Male,African-American,24,1,0,1,6,1,0
1717,Male,African-American,35,0,0,0,6,5,0
9796,Male,Other,54,0,0,0,2,2,1
10660,Male,Hispanic,23,0,0,0,2,0,1
1099,Male,Caucasian,21,0,0,0,3,1,0
5456,Male,African-American,37,0,0,0,9,20,0
3517,Male,Hispanic,49,0,0,0,1,1,0
7128,Male,Caucasian,34,0,0,0,2,3,0
4608,Male,African-American,20,0,1,1,10,1,0
92,Male,Caucasian,46,3,1,0,6,9,0
5944,Male,African-American,20,3,0,0,10,3,0
9611,Male,Other,50,0,0,0,1,1,0
4033,Male,African-American,26,0,0,0,8,0,0
5183,Male,African-American,24,0,0,0,4,1,0
6414,Male,Hispanic,31,0,0,0,6,4,0
10991,Male,Caucasian,30,0,0,0,2,1,0
10557,Male,African-American,32,0,0,0,4,5,0
7132,Male,Caucasian,60,0,0,0,-1,0,0
7241,Male,African-American,23,1,0,0,6,2,0
2825,Male,Caucasian,23,0,0,0,3,1,0
4186,Male,Caucasian,59,0,0,0,1,0,0
98,Male,African-American,27,0,1,0,6,6,0
559,Male,African-American,37,0,0,0,8,1,0
8643,Male,Hispanic,40,0,0,0,2,2,0
10951,Male,Hispanic,22,0,0,1,3,0,0
9248,Male,African-American,61,0,0,0,7,25,0
9850,Male,African-American,24,0,0,0,2,1,0
7602,Male,African-American,31,0,0,1,7,11,0
10103,Male,Caucasian,42,0,0,0,8,5,0
4826,Male,Hispanic,31,0,0,0,3,8,0
37,Male,African-American,27,0,0,0,3,8,1
538,Male,African-American,29,0,0,1,4,2,0
5393,Female,African-American,26,0,0,0,3,0,0
1566,Male,African-American,56,0,0,0,3,8,0
6525,Male,Caucasian,51,0,0,0,1,1,1
6979,Male,Caucasian,28,0,0,0,2,1,0
9565,Male,African-American,31,0,0,0,2,9,0
5251,Male,Caucasian,21,0,0,0,3,1,0
6754,Female,Hispanic,23,0,0,0,4,0,0
2386,Male,African-American,28,0,0,0,4,0,0
8151,Male,Hispanic,41,0,0,0,2,2,0
5144,Male,African-American,45,0,0,0,1,0,0
10602,Male,African-American,35,0,0,0,9,0,0
10787,Female,African-American,45,0,0,0,7,9,0
820,Male,Hispanic,32,1,1,0,10,20,0
11162,Female,Caucasian,40,0,0,0,6,5,0
4300,Male,Caucasian,53,0,0,0,1,1,0
5194,Male,African-American,55,0,0,0,1,0,0
11081,Male,African-American,26,0,0,0,7,2,0
7707,Male,Hispanic,22,0,0,0,4,0,0
11094,Male,Caucasian,29,0,0,0,3,0,0
9371,Male,African-American,40,0,0,0,9,16,0
5518,Male,Caucasian,31,0,0,0,1,1,0
61,Female,African-American,51,0,0,0,2,7,0
174,Male,African-American,37,0,0,0,2,3,0
2642,Male,Hispanic,19,1,0,0,9,1,1
5161,Female,African-American,26,0,0,0,9,2,0
1540,Male,African-American,25,0,0,0,5,2,0
8167,Male,African-American,25,0,0,0,-1,1,0
1577,Male,African-American,59,0,0,0,1,2,0
2118,Male,Caucasian,65,0,0,0,3,0,0
2199,Male,African-American,27,0,0,0,7,2,0
8772,Male,African-American,33,0,0,0,2,0,0
4819,Female,Other,47,0,0,0,1,0,0
4174,Male,Caucasian,36,0,0,0,6,1,0
7793,Male,Hispanic,21,0,0,2,9,0,0
7107,Male,African-American,28,0,0,0,5,10,0
5379,Male,African-American,27,0,1,0,8,11,0
8465,Male,African-American,21,0,0,0,4,0,0
10499,Female,Caucasian,28,0,0,0,9,5,0
10581,Male,African-American,21,0,1,0,4,1,0
9672,Male,African-American,48,0,0,0,8,4,0
3223,Male,Caucasian,45,0,0,0,9,9,0
7188,Male,African-American,25,0,0,0,4,1,0
11457,Male,Caucasian,42,0,0,0,6,4,0
9402,Male,African-American,33,0,0,0,10,18,0
3398,Male,African-American,21,1,2,2,10,3,0
10307,Male,African-American,31,2,0,0,6,6,0
9717,Female,Caucasian,55,0,0,0,1,0,0
11239,Female,African-American,40,0,0,0,7,3,0
3740,Female,African-American,22,0,0,0,4,2,0
821,Male,African-American,35,0,0,0,7,0,0
1780,Female,African-American,35,0,0,0,5,2,0
3727,Female,Caucasian,27,0,0,0,9,7,0
1107,Male,Caucasian,22,0,1,1,4,1,0
861,Male,Caucasian,25,0,0,0,4,2,0
10705,Male,Hispanic,69,0,0,0,1,0,0
11074,Male,Caucasian,19,0,0,0,9,1,0
1886,Male,African-American,60,0,0,0,3,12,0
9485,Male,Caucasian,51,0,0,0,1,2,0
4727,Male,Caucasian,20,0,0,0,4,0,0
9867,Male,African-American,41,0,0,0,3,6,0
10689,Male,Hispanic,32,0,0,0,3,1,0
5047,Male,African-American,39,0,0,0,2,3,0
7581,Male,African-American,27,0,0,0,1,0,0
7591,Male,African-American,20,2,2,0,9,4,0
172,Male,African-American,30,0,0,0,3,3,0
7136,Male,African-American,26,0,0,0,10,3,1
3797,Male,African-American,44,1,0,0,6,7,0
4307,Male,African-American,21,0,0,0,8,1,0
2858,Male,African-American,24,0,0,0,8,1,0
9504,Male,African-American,36,0,0,2,5,7,0
9241,Male,Caucasian,43,0,0,0,1,2,0
1647,Male,Hispanic,23,0,0,0,4,2,0
8428,Female,Caucasian,36,0,0,0,6,7,0
9370,Male,African-American,49,0,0,0,3,10,0
2482,Male,African-American,30,0,0,0,1,0,0
3489,Female,African-American,24,0,0,0,9,1,0
8972,Female,African-American,27,0,0,0,6,1,0
6926,Male,Caucasian,31,0,0,0,3,1,0
2984,Male,African-American,51,0,0,0,3,5,0
972,Male,African-American,44,0,0,0,1,6,0
5333,Male,African-American,24,0,0,0,3,0,0
8971,Male,African-American,26,0,0,0,4,2,0
3787,Male,African-American,27,0,0,0,7,1,0
4357,Male,African-American,37,0,0,0,7,1,0
10062,Female,Caucasian,27,0,0,0,5,2,0
3946,Male,African-American,27,0,0,0,2,1,0
3973,Female,Caucasian,50,0,0,0,1,2,0
6162,Female,Caucasian,36,0,0,0,3,2,0
530,Male,Caucasian,21,0,0,0,6,2,0
2016,Female,Caucasian,25,0,0,0,3,0,0
8364,Male,Other,56,0,0,0,1,0,0
1125,Male,African-American,34,0,1,0,7,10,0
619,Male,African-American,31,0,0,0,8,4,0
2497,Male,Other,52,0,0,0,1,2,0
3420,Male,African-American,42,0,0,0,2,1,0
8821,Male,African-American,24,5,1,0,10,10,1
8227,Male,African-American,30,0,1,0,10,13,0
3208,Female,African-American,30,0,0,0,2,0,0
7520,Female,Caucasian,23,0,0,0,6,0,0
9150,Male,Caucasian,21,0,2,7,9,2,1
9407,Male,African-American,40,0,0,0,7,20,0
11482,Male,African-American,35,0,0,0,8,1,0
1432,Male,African-American,26,0,0,0,4,2,0
7579,Male,African-American,29,0,0,0,2,7,0
3620,Female,Caucasian,53,0,0,0,1,0,0
6743,Male,African-American,35,0,0,0,1,4,0
10709,Male,Caucasian,74,0,0,0,1,0,0
9435,Male,Caucasian,24,0,0,0,5,3,0
8982,Male,Caucasian,46,0,0,0,5,0,0
1016,Male,Other,30,0,0,0,9,4,1
10356,Male,Hispanic,28,0,0,0,8,3,1
1945,Male,African-American,28,0,0,0,2,0,0
2756,Female,African-American,23,0,0,0,5,0,0
4322,Male,Hispanic,35,0,0,0,7,7,0
1947,Male,Caucasian,32,0,0,0,2,7,0
5883,Female,Caucasian,29,0,0,0,7,2,0
3226,Male,African-American,29,0,0,0,8,4,1
44,Male,Hispanic,27,0,0,0,3,2,0
8633,Male,Caucasian,21,0,0,0,4,2,0
10282,Male,African-American,53,0,0,0,10,6,0
2543,Male,African-American,37,2,3,0,8,24,0
2103,Male,African-American,28,0,0,1,4,2,0
8941,Male,Caucasian,23,0,0,2,5,1,0
9190,Female,Caucasian,38,0,0,0,1,0,0
9263,Male,Caucasian,25,0,0,0,3,0,0
2740,Male,African-American,32,0,0,0,3,8,0
9511,Male,Hispanic,30,0,0,0,1,0,0
2949,Male,Caucasian,46,0,0,0,1,1,0
7335,Male,African-American,24,0,0,0,6,2,0
7911,Male,Caucasian,54,0,0,0,5,10,0
534,Male,African-American,20,1,0,0,7,1,0
3082,Male,Caucasian,52,0,0,0,1,3,0
7737,Male,Caucasian,23,0,0,0,2,0,0
11179,Female,Caucasian,35,0,0,0,1,0,0
7436,Male,African-American,34,0,0,0,1,0,0
5898,Male,Caucasian,23,0,0,0,2,0,0
3502,Male,Hispanic,34,0,0,0,1,1,0
9518,Female,Caucasian,40,0,0,0,1,0,0
11412,Male,Hispanic,20,0,0,2,2,0,0
10064,Male,African-American,51,0,0,0,1,0,0
789,Male,African-American,33,0,0,0,3,2,0
746,Male,African-American,31,1,0,0,5,6,0
3132,Male,Hispanic,30,0,0,0,3,5,0
8815,Male,Caucasian,33,0,0,0,1,3,0
4606,Male,African-American,20,1,1,0,4,2,0
3474,Male,Caucasian,36,0,0,0,3,4,0
4905,Male,African-American,31,0,0,0,7,1,0
243,Male,Caucasian,39,1,0,0,4,1,0
11394,Male,African-American,24,0,0,0,9,3,0
1659,Male,African-American,26,0,0,0,2,1,0
11220,Male,Other,44,0,0,0,1,1,0
10129,Male,African-American,25,0,0,0,8,5,0
6247,Male,African-American,42,0,0,0,7,17,0
7325,Female,Caucasian,26,0,0,0,3,2,0
4175,Male,Other,27,0,0,0,5,6,0
7443,Female,African-American,29,0,0,0,2,1,0
3176,Male,African-American,41,0,0,0,5,4,0
11543,Male,Caucasian,47,0,0,0,1,0,0
1035,Male,Caucasian,65,0,0,0,1,2,0
8794,Female,Caucasian,30,0,0,1,2,1,0
1303,Male,African-American,24,0,0,0,3,1,0
1385,Male,African-American,28,0,0,0,2,4,1
2407,Male,Hispanic,21,0,0,0,6,0,0
5952,Male,African-American,31,0,0,1,9,6,0
5284,Male,Caucasian,24,0,0,0,8,10,0
7985,Male,African-American,35,0,0,0,4,0,0
2360,Male,Hispanic,22,0,0,0,3,2,0
3796,Male,African-American,54,0,0,0,3,6,0
2399,Male,Hispanic,32,0,0,0,5,2,0
2788,Male,Caucasian,54,0,0,0,1,0,0
1437,Male,Other,35,0,0,0,3,0,0
6507,Male,African-American,25,0,0,0,3,0,0
7072,Male,Caucasian,55,0,0,0,1,2,0
2110,Male,African-American,22,0,3,0,9,3,0
7212,Female,African-American,26,0,0,0,2,2,0
9074,Male,African-American,34,0,0,0,7,1,0
3798,Male,African-American,20,0,0,0,5,0,0
9043,Male,Caucasian,32,0,0,0,5,5,1
2837,Female,African-American,58,0,0,0,1,3,0
7538,Female,African-American,49,0,0,0,1,1,0
3267,Male,African-American,27,0,0,0,2,0,0
2351,Male,Caucasian,59,0,0,0,1,24,0
1325,Female,African-American,52,0,0,0,1,0,0
7012,Male,African-American,28,0,0,0,2,0,0
4294,Male,Hispanic,24,0,0,0,2,0,0
1357,Male,Other,47,0,0,0,1,2,0
4643,Male,African-American,32,0,1,3,10,12,1
4943,Male,African-American,46,1,0,1,9,9,0
5507,Male,Other,43,0,0,0,2,2,0
3170,Female,African-American,27,0,0,0,8,0,0
1304,Male,African-American,30,0,0,0,7,1,0
3152,Female,Caucasian,43,0,0,0,8,7,0
4336,Male,African-American,23,0,0,0,4,1,0
11747,Male,African-American,24,0,0,0,4,1,0
10610,Male,Caucasian,20,0,0,0,7,1,0
11725,Male,African-American,25,0,0,0,7,3,0
608,Male,Caucasian,25,0,0,0,2,0,0
5461,Male,African-American,35,0,0,0,2,1,0
2022,Male,Hispanic,60,0,0,0,3,2,0
2972,Male,African-American,50,0,0,0,1,0,0
10483,Male,African-American,21,0,0,0,5,0,0
3253,Male,Hispanic,51,0,0,0,1,0,0
1061,Male,African-American,46,0,0,0,1,0,0
9076,Female,African-American,31,0,0,0,2,1,0
780,Male,African-American,25,2,0,1,8,2,0
4341,Male,Other,40,0,0,0,7,8,1
4124,Female,Other,45,0,0,0,7,2,0
667,Male,African-American,24,0,0,0,4,4,0
3890,Male,Other,37,2,0,0,3,11,0
7432,Male,Caucasian,26,0,0,0,5,2,0
6045,Male,Caucasian,39,0,0,0,3,2,0
1347,Female,Caucasian,31,0,0,0,3,1,0
9653,Male,Caucasian,24,0,0,0,7,1,0
8883,Female,African-American,55,0,0,0,8,1,0
6253,Male,Caucasian,36,0,0,0,2,1,0
8062,Male,African-American,51,0,0,0,8,15,0
9756,Male,African-American,28,0,0,0,3,4,1
1561,Male,African-American,35,0,0,0,1,0,0
927,Male,Caucasian,38,0,0,0,1,0,0
6077,Male,Caucasian,23,0,0,0,4,0,0
4804,Male,Hispanic,67,0,0,0,1,2,0
2784,Female,African-American,59,0,0,0,1,2,0
4123,Male,Caucasian,51,0,0,0,1,1,0
2372,Male,African-American,46,0,0,0,7,0,0
3931,Female,Caucasian,34,0,0,0,5,3,0
597,Male,African-American,27,0,0,0,8,12,0
3281,Male,Caucasian,30,0,0,0,4,3,1
11340,Male,African-American,29,0,0,0,9,9,0
3939,Male,African-American,26,1,0,0,10,3,1
9118,Male,Other,30,0,0,0,2,0,0
8219,Male,African-American,29,0,0,0,3,3,0
2833,Male,Hispanic,62,0,0,0,1,1,0
9723,Male,African-American,23,0,0,0,4,0,0
2699,Female,Caucasian,26,0,0,0,9,2,0
5184,Male,African-American,38,0,0,0,4,0,0
9393,Female,Caucasian,27,0,0,0,5,1,1
2303,Female,Caucasian,41,0,0,0,1,0,0
2281,Male,Hispanic,26,0,0,0,1,0,0
1269,Male,African-American,29,0,0,0,4,2,0
39,Male,African-American,26,0,0,1,7,5,0
9053,Male,African-American,23,0,0,0,2,2,0
4351,Male,African-American,25,0,0,0,9,3,0
8596,Male,African-American,38,0,0,0,4,2,0
5504,Female,African-American,38,0,0,0,7,2,0
3596,Male,Caucasian,57,0,0,0,1,0,0
994,Male,Hispanic,23,0,0,0,2,0,0
7009,Male,African-American,22,0,0,0,5,1,0
4303,Male,African-American,25,0,0,0,8,5,0
10104,Male,Hispanic,30,0,0,0,9,8,0
1507,Female,Other,34,0,0,0,6,1,0
914,Male,African-American,27,0,0,0,7,3,1
7049,Male,Caucasian,38,0,0,0,2,1,0
8610,Male,Caucasian,58,0,0,0,2,3,0
9795,Male,Hispanic,24,0,0,0,2,1,0
10296,Male,African-American,40,0,0,0,3,1,0
10770,Male,Caucasian,51,0,0,0,1,0,0
916,Male,African-American,40,0,0,0,2,0,0
10995,Male,African-American,20,0,0,0,9,0,0
7658,Male,African-American,24,0,0,0,3,1,0
10888,Female,African-American,26,0,0,0,8,4,1
1272,Male,African-American,37,0,0,0,5,6,1
10151,Female,Hispanic,47,0,0,0,1,1,0
6503,Male,Hispanic,37,0,0,0,2,1,0
4504,Male,African-American,18,3,0,0,9,2,0
10491,Male,Caucasian,29,0,0,0,3,1,0
5027,Male,African-American,27,0,0,0,4,6,0
3260,Male,African-American,55,0,0,0,6,21,0
6703,Male,African-American,30,0,0,0,2,4,0
9477,Female,Other,27,0,0,0,5,1,0
8125,Male,Caucasian,23,0,0,0,4,0,0
5281,Male,Hispanic,23,0,0,0,3,0,0
1281,Female,Caucasian,39,0,0,0,2,1,0
10298,Male,African-American,30,0,0,0,5,3,1
3690,Male,Caucasian,48,0,0,0,3,2,0
4150,Male,African-American,26,0,2,0,4,11,0
6423,Male,African-American,58,0,0,0,6,12,0
11448,Male,Caucasian,31,0,0,0,1,0,0
6281,Male,Caucasian,27,0,0,0,4,5,0
6368,Male,African-American,26,0,1,0,10,10,0
4939,Male,African-American,20,0,1,0,8,1,1
5594,Male,Caucasian,22,0,0,0,10,3,0
2668,Female,Caucasian,35,0,1,0,4,3,0
8326,Male,Caucasian,26,0,0,0,5,10,0
10965,Male,Caucasian,57,0,0,0,4,14,0
5465,Female,African-American,21,0,0,0,10,0,0
846,Male,African-American,49,0,0,0,7,15,0
10576,Female,Caucasian,39,0,0,0,1,0,0
9401,Male,Caucasian,24,0,0,0,2,1,0
2100,Male,Caucasian,44,0,0,0,1,0,0
1222,Male,African-American,30,0,0,0,10,17,0
3991,Male,Hispanic,29,0,0,0,2,0,0
10551,Male,African-American,32,0,0,0,1,1,0
2783,Female,African-American,27,0,0,0,6,1,0
3654,Female,Hispanic,39,0,0,0,6,1,0
8879,Male,African-American,21,0,0,0,4,0,0
8591,Male,African-American,19,0,0,0,9,0,0
1881,Female,African-American,42,0,0,0,1,0,1
7441,Male,Other,23,0,0,0,4,2,0
6371,Male,African-American,37,0,0,0,9,12,0
11150,Male,Hispanic,54,0,0,0,2,2,0
9950,Male,Caucasian,33,0,0,0,7,0,0
2943,Male,Caucasian,42,0,0,0,1,0,0
5249,Male,African-American,28,0,0,0,4,0,0
10682,Female,Hispanic,33,0,0,0,3,2,0
9662,Male,Caucasian,56,0,0,0,3,3,0
5064,Male,Caucasian,28,0,0,0,2,2,1
10240,Female,Other,21,0,0,0,4,2,0
2876,Female,African-American,23,0,0,0,8,4,0
11157,Male,African-American,29,0,0,0,3,0,0
6589,Female,African-American,27,0,0,0,5,1,0
6553,Male,African-American,24,0,1,2,6,2,0
8016,Male,African-American,29,0,0,0,6,6,0
6840,Male,African-American,43,0,0,0,3,8,0
7605,Male,African-American,49,0,0,0,1,1,1
1512,Male,African-American,54,0,0,0,2,2,0
7221,Male,Caucasian,59,0,0,0,1,0,0
9690,Female,African-American,26,0,0,0,2,0,0
11558,Male,African-American,45,1,0,0,10,15,1
6428,Female,Caucasian,43,0,0,0,10,22,0
8223,Female,Caucasian,31,0,0,2,10,14,0
9646,Female,African-American,28,0,0,0,9,9,1
6198,Male,Caucasian,49,0,0,0,4,3,0
9316,Male,Hispanic,26,0,0,0,5,0,0
8779,Male,Other,23,0,0,0,3,2,0
6430,Male,African-American,50,0,0,0,1,0,0
726,Male,Caucasian,34,0,0,0,6,4,0
7385,Male,Caucasian,56,0,0,0,1,1,0
6934,Female,African-American,33,0,0,0,3,0,0
11662,Female,Caucasian,43,0,0,0,1,0,0
1276,Male,African-American,20,0,0,1,7,1,0
7975,Male,Caucasian,23,8,2,0,10,11,0
200,Female,Other,37,0,0,0,2,2,0
10462,Female,Caucasian,34,0,0,0,3,0,0
5352,Male,African-American,24,0,0,0,2,0,0
7560,Male,Caucasian,25,0,0,0,7,3,0
9814,Male,African-American,35,0,0,0,8,4,1
2130,Male,Caucasian,55,0,0,0,1,2,0
6848,Female,Hispanic,38,0,0,0,1,0,0
7970,Male,Caucasian,50,0,0,0,1,1,0
9788,Male,African-American,55,0,0,0,8,12,0
10562,Female,African-American,24,0,0,0,6,1,0
5726,Female,Caucasian,48,0,0,0,1,1,0
2597,Male,African-American,31,0,0,0,4,7,0
7724,Female,African-American,22,0,0,0,9,4,0
9447,Male,African-American,26,0,0,0,1,0,0
287,Male,African-American,37,0,0,0,9,2,1
8168,Female,African-American,20,0,0,0,4,0,0
333,Female,African-American,41,0,0,0,6,5,0
186,Male,Hispanic,47,0,0,0,1,2,0
5044,Male,African-American,34,0,1,0,5,6,0
4993,Male,Hispanic,52,0,0,0,4,3,0
147,Male,Caucasian,66,0,0,0,1,3,0
11289,Male,African-American,30,0,0,0,10,18,1
11392,Female,Caucasian,27,0,0,0,6,0,0
8723,Male,Hispanic,37,0,0,0,5,9,0
9562,Male,African-American,39,0,0,0,4,3,0
8130,Male,African-American,50,0,0,0,1,1,0
1294,Male,African-American,25,0,0,0,9,0,0
7850,Male,Hispanic,25,0,1,1,2,2,0
553,Male,African-American,57,0,0,0,8,18,0
970,Male,African-American,38,0,0,0,6,11,0
8374,Female,African-American,26,0,0,0,5,1,0
8840,Male,African-American,41,0,0,0,9,18,0
7263,Male,Caucasian,65,0,0,0,6,3,0
2345,Male,Hispanic,20,0,0,0,5,0,0
459,Female,African-American,32,0,0,0,1,5,0
2707,Male,Caucasian,36,0,0,0,7,6,0
3434,Male,African-American,27,0,0,0,10,25,1
29,Male,African-American,24,0,0,0,-1,2,0
4230,Male,Hispanic,31,0,0,0,10,0,0
4795,Male,African-American,57,0,0,0,8,2,0
5799,Male,Hispanic,23,0,0,0,7,3,1
4879,Male,African-American,29,0,0,0,4,2,0
1564,Male,African-American,30,0,0,0,8,13,0
5389,Male,African-American,21,0,0,1,8,1,0
7705,Female,Caucasian,55,0,0,0,1,2,0
10954,Female,Caucasian,22,0,0,0,7,1,0
1278,Male,Other,57,0,0,0,1,0,0
4449,Female,Other,56,0,0,0,1,0,0
11304,Male,Caucasian,27,0,0,0,2,0,0
7641,Male,Caucasian,51,0,0,0,1,0,0
5638,Male,Hispanic,37,0,0,0,1,2,0
11615,Male,African-American,39,0,0,0,1,1,0
6435,Male,Caucasian,36,0,0,0,2,0,0
8249,Female,Caucasian,29,0,0,0,6,7,0
6417,Female,African-American,27,0,0,0,4,0,0
764,Male,Hispanic,52,0,0,0,3,20,0
1503,Male,Hispanic,19,0,0,0,4,0,0
88,Male,African-American,63,0,0,0,7,10,0
6245,Male,Caucasian,33,0,0,1,9,14,0
11721,Male,Caucasian,52,0,0,0,2,11,0
5069,Male,African-American,24,1,0,0,10,2,0
1040,Male,African-American,36,0,0,0,1,3,0
9576,Female,Other,46,0,0,0,1,1,0
5835,Male,Caucasian,54,0,0,0,4,2,1
10256,Male,Caucasian,28,0,0,0,4,4,0
291,Male,Caucasian,45,0,0,0,3,2,0
7076,Female,Caucasian,27,0,0,0,2,0,0
