person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,decile_score
11413,Male,African-American,25,0,0,0,2,(F3),6
9719,Male,African-American,44,0,0,1,16,(F2),7
2922,Male,African-American,51,0,0,0,5,(M2),7
6782,Male,Hispanic,24,0,0,0,2,(F3),8
3643,Male,African-American,23,0,0,0,1,(F3),6
1592,Male,African-American,60,0,0,0,9,(F3),2
1191,Male,Caucasian,22,0,0,0,0,(F3),4
9468,Male,African-American,27,0,0,0,0,(M1),3
6882,Male,African-American,29,0,0,1,17,(F3),9
3555,Male,African-American,37,1,0,0,11,(F3),8
9250,Male,Other,62,0,0,0,1,(M1),1
10399,Male,Caucasian,34,0,0,0,1,(F2),5
5818,Male,African-American,23,0,0,0,0,(F3),5
2769,Male,African-American,29,0,0,0,0,(F3),5
5299,Male,African-American,58,0,0,0,17,(F3),6
5797,Male,Hispanic,52,0,0,0,10,(F3),6
5067,Female,African-American,24,0,0,0,2,(F3),6
4351,Male,African-American,25,0,0,0,3,(M1),9
2592,Male,Caucasian,27,0,0,0,0,(M2),3
4120,Male,Caucasian,39,0,0,0,2,(M1),1
6486,Male,Caucasian,53,0,0,0,1,(F3),1
10693,Male,Other,53,0,0,0,0,(M1),1
10148,Male,African-American,31,0,0,0,11,(M1),7
9987,Female,African-American,23,0,0,0,0,(M1),4
4193,Male,Hispanic,44,0,0,0,0,(M1),1
5895,Male,Caucasian,24,0,0,0,1,(F3),4
4267,Male,Other,49,0,0,0,0,(M1),1
5305,Male,African-American,42,0,0,0,0,(F3),4
5222,Male,African-American,23,0,0,0,0,(F3),3
10404,Male,Hispanic,30,0,0,0,0,(M1),3
10405,Male,Caucasian,33,0,0,0,1,(M2),2
171,Male,Caucasian,34,0,0,0,0,(F3),5
5680,Male,African-American,32,0,0,0,6,(M1),5
7819,Male,African-American,21,0,1,0,2,(M1),9
1194,Male,Other,36,0,0,0,0,(F3),1
5429,Male,African-American,36,3,0,2,19,(MO3),10
525,Male,Other,39,0,0,0,0,(M1),1
7780,Male,African-American,35,0,0,2,3,(M2),2
10757,Male,African-American,24,0,0,0,0,(M1),6
11710,Male,Caucasian,32,0,0,0,2,(F3),4
9586,Female,African-American,22,0,0,5,0,(M1),5
3360,Male,African-American,54,0,0,0,6,(F3),7
5106,Male,Caucasian,25,0,0,1,6,(MO3),5
7941,Female,Caucasian,24,0,0,0,0,(F3),3
10651,Male,Caucasian,23,0,0,0,0,(M1),6
1270,Male,Caucasian,27,0,0,0,1,(F3),9
10710,Male,African-American,20,1,0,0,1,(F3),10
4750,Male,Caucasian,30,0,0,0,4,(F3),4
9111,Male,African-American,20,1,0,0,1,(F3),4
245,Male,African-American,30,0,0,0,1,(F7),7
9247,Male,African-American,35,0,0,0,1,(F3),6
7089,Male,African-American,31,0,0,0,12,(F3),8
2348,Male,Caucasian,49,0,0,0,0,(M1),2
2050,Female,Caucasian,26,0,0,0,0,(F3),4
8715,Female,African-American,20,0,0,1,0,(M2),7
4802,Male,Caucasian,56,0,0,0,7,(F3),5
4121,Male,Hispanic,31,0,0,0,0,(F3),2
3974,Male,African-American,30,0,0,0,7,(F3),3
4967,Male,African-American,32,0,3,0,10,(F2),6
6648,Male,Caucasian,40,0,0,0,2,(F3),2
7419,Male,African-American,21,0,0,0,1,(F2),7
10759,Male,Caucasian,52,0,0,0,3,(M2),2
6958,Male,Caucasian,20,0,0,0,0,(F3),5
3237,Male,Caucasian,41,0,0,0,0,(M2),1
11351,Male,African-American,47,0,0,0,2,(M2),2
8839,Male,African-American,21,0,0,0,1,(F3),9
954,Male,African-American,21,0,0,0,1,(M1),6
4893,Male,African-American,33,0,0,0,0,(F3),10
11728,Male,African-American,25,0,0,0,3,(F3),6
7519,Male,African-American,30,0,0,0,1,(F3),5
10245,Male,Hispanic,55,0,0,0,2,(M1),3
10456,Male,African-American,28,1,2,0,5,(F2),7
3221,Male,African-American,43,0,0,0,21,(F3),9
1282,Male,African-American,21,0,0,1,1,(F2),8
3170,Female,African-American,27,0,0,0,0,(M1),8
10520,Female,African-American,24,0,0,0,0,(F3),4
4687,Male,Other,24,0,0,0,2,(M1),3
10425,Female,African-American,33,0,0,0,6,(M1),1
1022,Female,African-American,31,0,0,0,0,(M1),1
7632,Male,Caucasian,55,0,0,0,0,(M1),1
1462,Male,Hispanic,30,0,0,0,1,(M1),1
11072,Female,Caucasian,25,0,0,1,0,(F3),3
7835,Male,African-American,40,0,0,0,11,(M2),3
4620,Male,Caucasian,41,0,0,0,0,(F3),2
11319,Male,African-American,28,0,0,0,5,(F3),7
7267,Male,African-American,29,0,0,0,4,(F3),1
8814,Female,African-American,27,0,0,0,0,(M1),3
1771,Male,Hispanic,20,0,0,0,0,(F2),3
2440,Male,Caucasian,45,0,0,0,8,(F3),1
1530,Male,Hispanic,69,0,0,0,0,(M1),1
1716,Male,Caucasian,26,0,0,0,11,(F2),4
5132,Male,African-American,35,0,0,0,2,(M1),7
8497,Male,African-American,29,0,0,0,1,(F2),5
9646,Female,African-American,28,0,0,0,9,(M2),9
10973,Male,African-American,23,0,0,0,2,(F2),8
11239,Female,African-American,40,0,0,0,3,(M1),7
4513,Male,Other,24,0,0,0,1,(F3),4
1128,Female,Caucasian,22,0,0,0,0,(M2),5
6479,Male,African-American,20,0,0,0,1,(M1),5
6984,Male,Hispanic,24,0,0,0,0,(F2),6
930,Male,African-American,22,0,0,1,0,(F3),8
687,Male,Other,20,0,0,1,0,(F3),8
10557,Male,African-American,32,0,0,0,5,(M1),4
11706,Male,Other,29,0,0,0,4,(F2),3
3869,Male,African-American,26,0,0,0,0,(M1),4
8760,Female,African-American,25,0,0,0,6,(F3),7
4978,Male,African-American,25,0,0,0,1,(F3),3
4725,Female,African-American,51,1,0,0,10,(F3),10
2414,Male,Caucasian,37,0,0,0,5,(M2),7
5077,Male,Caucasian,28,0,0,0,9,(F1),7
1420,Male,Caucasian,33,0,0,0,2,(F3),1
11431,Female,Caucasian,33,0,0,0,1,(F7),3
6098,Male,African-American,44,0,0,0,7,(F3),5
5032,Male,African-American,29,0,0,0,3,(F3),3
7952,Male,African-American,31,0,0,0,1,(F3),6
5727,Male,African-American,40,0,0,0,21,(F3),5
3493,Male,African-American,26,0,0,0,2,(F3),2
3897,Male,Caucasian,30,0,0,0,0,(F3),3
5602,Male,Caucasian,22,0,0,0,2,(F3),5
8445,Male,Hispanic,24,0,0,0,1,(F2),8
3763,Male,African-American,26,0,2,2,20,(F3),9
11305,Male,African-American,34,0,0,0,0,(F3),1
246,Male,Caucasian,48,0,0,0,2,(M1),2
9311,Female,Hispanic,58,0,0,0,1,(F3),5
10766,Male,African-American,36,0,0,0,9,(F3),7
7889,Male,Caucasian,36,0,0,0,0,(F3),3
11012,Male,African-American,45,0,0,0,16,(F3),9
3378,Male,African-American,21,0,0,0,0,(F3),6
5291,Male,Caucasian,30,0,0,0,0,(M1),4
2956,Male,Caucasian,46,0,0,0,9,(M1),5
9473,Male,African-American,38,0,0,0,14,(F3),7
6144,Male,Hispanic,36,0,0,0,3,(F3),9
7354,Female,Caucasian,49,0,0,0,4,(M1),2
3521,Male,African-American,19,0,1,0,1,(F2),10
10643,Male,African-American,22,0,0,0,0,(M1),10
472,Male,Caucasian,31,2,0,0,6,(F3),10
4870,Male,Caucasian,24,0,0,0,1,(M2),2
6325,Male,Other,27,0,0,2,2,(M1),2
2727,Male,African-American,29,0,0,0,1,(F2),9
2861,Male,Hispanic,30,0,0,0,9,(M2),2
2946,Male,Caucasian,25,0,0,0,1,(F3),3
883,Male,Caucasian,28,0,0,0,8,(F2),6
6830,Female,Caucasian,22,0,0,0,3,(F3),9
1327,Male,Other,41,0,0,0,2,(F3),1
4768,Male,Caucasian,22,0,0,0,2,(F3),5
1037,Male,Asian,21,0,0,1,0,(F3),6
7552,Male,Hispanic,31,0,0,0,1,(F3),5
2116,Male,African-American,41,0,0,0,2,(F3),5
11554,Female,African-American,28,0,0,0,6,(F3),6
1342,Male,African-American,32,0,0,0,1,(F3),7
11185,Male,Other,50,0,0,0,0,(F3),1
9128,Male,Caucasian,26,1,0,0,9,(F3),9
7873,Male,Hispanic,56,0,0,0,0,(F3),1
1454,Male,African-American,25,0,0,1,8,(F2),10
3844,Male,African-American,30,0,0,1,12,(F3),4
10085,Male,African-American,21,0,0,0,2,(F3),4
10833,Male,African-American,26,0,0,0,5,(F2),5
3135,Male,African-American,25,0,0,1,7,(F3),8
9502,Female,African-American,26,0,1,0,5,(M1),5
7604,Male,Caucasian,59,0,0,0,0,(M2),1
744,Male,African-American,49,2,0,1,18,(F3),7
10305,Male,African-American,20,0,0,0,0,(F3),6
11664,Male,Caucasian,26,0,0,0,0,(M1),5
9910,Male,African-American,21,0,0,0,1,(F3),9
6412,Male,Other,23,0,0,0,4,(F3),10
9580,Male,African-American,26,0,0,0,9,(F3),7
10814,Male,African-American,54,0,0,0,10,(F3),4
6708,Male,African-American,31,0,0,0,2,(F3),2
4294,Male,Hispanic,24,0,0,0,0,(M1),2
8572,Male,African-American,26,0,0,0,2,(M1),5
3476,Male,African-American,28,0,0,0,6,(M1),8
1501,Male,Caucasian,42,0,0,0,0,(M2),1
1352,Male,Caucasian,27,0,0,0,0,(F3),10
5063,Female,African-American,21,0,0,0,1,(M1),5
3815,Male,African-American,30,0,2,0,3,(F3),1
3085,Male,African-American,21,0,0,0,0,(F7),5
2737,Male,African-American,26,0,0,0,9,(F3),8
9865,Male,African-American,30,1,0,0,9,(M1),4
2925,Male,Hispanic,62,0,0,0,0,(M1),1
10248,Male,Hispanic,71,0,0,0,1,(M1),1
383,Male,Hispanic,24,0,0,0,0,(M1),8
5607,Male,Caucasian,38,0,0,0,2,(F3),3
5911,Male,African-American,39,1,0,0,6,(M1),6
1047,Male,Caucasian,37,0,0,0,3,(F3),2
3058,Male,African-American,26,0,0,0,0,(M2),5
6729,Female,Hispanic,38,0,0,0,0,(F2),2
9076,Female,African-American,31,0,0,0,1,(M1),2
10980,Male,African-American,28,0,0,0,1,(F3),2
3709,Female,African-American,38,0,0,0,0,(F3),1
7214,Female,African-American,30,0,0,0,7,(M1),3
7513,Male,African-American,21,0,0,0,1,(F3),6
2029,Male,African-American,43,0,0,0,2,(F3),3
11275,Male,African-American,33,0,0,0,1,(M1),5
5729,Male,Caucasian,21,0,1,0,4,(M1),7
8589,Male,Caucasian,30,0,0,0,0,(F3),1
4679,Male,Caucasian,40,0,0,0,0,(M1),2
2315,Female,Caucasian,46,0,0,0,2,(F3),3
8438,Female,Caucasian,34,0,0,0,12,(F3),10
1041,Female,African-American,32,0,0,0,2,(F3),2
1319,Male,Hispanic,46,0,0,0,0,(M1),2
5901,Male,Hispanic,24,0,0,0,3,(M1),7
2636,Male,Caucasian,30,0,0,0,0,(F3),1
8178,Female,Hispanic,29,0,0,0,2,(M1),3
4142,Male,African-American,27,0,0,0,0,(M1),2
7104,Male,Caucasian,49,0,0,0,4,(MO3),6
2479,Male,African-American,31,0,0,0,8,(M1),7
9194,Male,Caucasian,24,0,0,0,0,(M1),2
4007,Male,African-American,24,0,0,0,3,(M2),10
3980,Male,African-American,34,0,0,0,0,(M1),7
6198,Male,Caucasian,49,0,0,0,3,(F3),4
8465,Male,African-American,21,0,0,0,0,(F3),4
3767,Male,Caucasian,32,0,0,0,2,(F3),5
4581,Male,African-American,60,0,0,0,10,(F3),9
4863,Male,African-American,25,0,0,0,0,(F3),8
445,Male,Caucasian,58,0,0,0,2,(F2),3
2327,Male,African-American,47,4,0,1,14,(F3),9
313,Female,Caucasian,28,0,0,0,7,(F3),9
3973,Female,Caucasian,50,0,0,0,2,(F3),1
10356,Male,Hispanic,28,0,0,0,3,(F7),8
496,Female,Caucasian,25,0,0,0,2,(M2),4
8571,Female,Caucasian,61,0,0,0,2,(F3),1
288,Male,Caucasian,39,0,0,0,0,(F3),4
7556,Male,Caucasian,22,0,0,0,0,(M2),6
4919,Female,African-American,34,0,0,0,1,(M1),4
897,Male,African-American,21,4,0,0,4,(F3),7
4222,Male,Caucasian,40,0,0,0,1,(F3),1
550,Male,Hispanic,25,0,0,0,1,(F3),7
4246,Male,African-American,49,0,0,2,12,(F2),5
5181,Male,Caucasian,50,0,0,0,1,(F2),1
4812,Female,Caucasian,22,0,0,0,0,(M1),9
9158,Female,Other,27,0,0,0,0,(F2),3
4141,Male,African-American,37,0,0,0,5,(F3),6
1723,Female,African-American,42,0,0,0,0,(F3),10
9565,Male,African-American,31,0,0,0,9,(F3),2
1965,Female,African-American,26,0,0,0,5,(F3),9
4471,Male,Caucasian,27,0,0,0,0,(F3),1
1237,Male,African-American,32,0,0,0,0,(M1),5
3319,Female,Caucasian,40,0,0,0,0,(F3),2
3530,Female,Hispanic,21,0,0,0,0,(F3),3
7244,Male,African-American,27,0,0,0,3,(F3),2
8936,Male,African-American,27,0,0,0,0,(M1),1
11602,Male,Other,21,0,0,0,0,(F3),3
9187,Male,Hispanic,21,1,0,0,4,(F3),10
4775,Male,Caucasian,42,0,0,0,3,(F3),5
9521,Male,Caucasian,30,0,0,0,3,(F3),7
7569,Male,African-American,45,0,0,0,0,(M1),1
553,Male,African-American,57,0,0,0,18,(F3),8
6425,Female,African-American,30,0,0,0,2,(F3),2
4656,Male,African-American,56,0,0,0,0,(M1),2
6365,Male,African-American,48,0,0,1,8,(F3),9
8370,Female,African-American,27,0,0,0,0,(F3),8
1077,Male,African-American,23,0,0,0,0,(F3),5
16,Female,Caucasian,37,0,0,0,0,(M1),1
5980,Female,Caucasian,29,0,0,0,0,(F3),3
5548,Female,Hispanic,44,0,0,0,4,(F3),3
9856,Male,African-American,26,0,0,0,15,(F2),9
3013,Male,Hispanic,39,0,0,0,0,(F3),1
11354,Male,African-American,49,0,0,1,19,(M1),5
10220,Male,African-American,24,0,0,0,1,(F3),3
11132,Male,Caucasian,21,0,0,0,0,(F2),3
5961,Male,Hispanic,27,0,0,0,0,(M1),3
3964,Male,African-American,58,0,0,0,2,(M1),8
7130,Male,Caucasian,40,0,0,0,4,(F3),3
6334,Female,African-American,28,0,0,0,1,(M1),2
9370,Male,African-American,49,0,0,0,10,(F3),3
4447,Male,African-American,24,0,0,0,2,(F3),3
5686,Female,Caucasian,47,0,0,0,0,(M1),1
10126,Female,Caucasian,20,0,0,0,0,(M1),6
10181,Male,African-American,32,0,0,0,0,(F3),9
9654,Male,African-American,48,0,0,0,3,(F3),2
5517,Male,Other,36,0,0,0,0,(F3),4
3192,Male,Caucasian,37,0,0,0,0,(M1),1
6602,Male,Caucasian,29,0,0,0,1,(F3),4
8488,Male,African-American,37,0,0,0,8,(M1),5
10935,Male,Hispanic,31,1,0,0,7,(M2),9
4736,Male,African-American,35,0,0,0,2,(M1),4
2304,Male,African-American,21,0,0,0,1,(F3),8
194,Male,Caucasian,42,0,0,0,6,(F3),3
658,Male,Caucasian,24,0,0,0,0,(M1),1
3133,Male,Caucasian,21,0,0,0,0,(F3),5
5586,Male,African-American,26,0,0,0,4,(F3),8
10084,Male,Caucasian,46,0,0,0,5,(F3),5
4781,Male,Caucasian,44,0,0,0,7,(F7),6
10677,Male,African-American,29,0,0,0,10,(F3),9
2359,Male,Caucasian,37,0,0,0,4,(M1),1
8795,Male,African-American,33,0,0,0,3,(F2),3
8457,Male,African-American,25,0,0,0,1,(F3),2
3136,Female,Caucasian,33,0,0,0,0,(M1),1
9179,Male,Hispanic,21,0,0,0,0,(F3),3
2372,Male,African-American,46,0,0,0,0,(F3),7
9690,Female,African-American,26,0,0,0,0,(M2),2
2245,Female,Caucasian,56,0,0,0,1,(F3),8
3438,Male,Caucasian,26,0,0,0,0,(M1),6
10140,Female,Hispanic,49,0,0,0,1,(F3),1
6109,Male,Caucasian,20,0,0,0,0,(F3),3
2902,Male,Caucasian,43,0,0,0,0,(M1),1
2535,Male,Caucasian,60,0,0,0,0,(F3),1
5072,Female,Caucasian,44,0,0,0,0,(M1),2
4937,Male,Other,48,0,0,0,4,(F3),2
9229,Male,African-American,22,0,0,0,0,(M1),8
9993,Male,African-American,57,0,0,0,3,(F2),1
3799,Male,African-American,27,0,0,0,0,(M2),2
10969,Male,African-American,24,0,0,0,2,(M2),3
11169,Female,African-American,24,0,0,0,1,(F3),6
3857,Female,African-American,32,0,0,0,0,(F3),2
4959,Male,Hispanic,56,0,0,0,10,(M1),2
10697,Male,Caucasian,49,0,0,0,3,(F3),8
4856,Male,African-American,31,0,0,0,0,(F3),2
10258,Male,Caucasian,54,0,0,0,3,(F3),3
970,Male,African-American,38,0,0,0,11,(F3),6
3916,Male,Caucasian,31,0,0,0,2,(F3),3
914,Male,African-American,27,0,0,0,3,(M1),7
7867,Male,African-American,37,0,0,0,2,(F1),3
7492,Male,African-American,31,0,0,0,4,(F1),3
1136,Male,African-American,25,0,1,1,7,(M2),5
2195,Male,African-American,25,0,0,0,8,(F3),6
5069,Male,African-American,24,1,0,0,2,(M2),10
10353,Male,African-American,38,0,0,0,2,(M1),2
1070,Male,African-American,26,0,1,0,8,(F2),6
577,Male,African-American,42,0,0,0,3,(M1),5
10116,Female,African-American,50,0,0,0,0,(F3),1
5269,Male,African-American,31,0,0,0,1,(F3),2
7528,Male,African-American,30,0,0,0,6,(F3),7
524,Male,Hispanic,27,0,0,0,0,(M1),8
1104,Male,Hispanic,22,0,0,0,1,(F3),3
7144,Male,African-American,34,0,0,0,3,(M2),9
4714,Male,Caucasian,49,0,0,0,8,(F3),3
1212,Female,African-American,24,0,0,0,1,(M1),5
8399,Male,African-American,28,0,1,0,18,(F3),9
7591,Male,African-American,20,2,2,0,4,(F3),9
532,Male,Caucasian,22,0,0,0,0,(F3),4
10304,Female,Caucasian,39,0,0,0,2,(F3),10
9930,Male,Caucasian,57,0,0,0,1,(F2),1
9945,Male,Caucasian,24,0,0,0,0,(F3),2
3895,Male,Hispanic,47,0,0,0,0,(F3),5
5287,Male,Other,32,0,0,0,0,(M1),2
3273,Male,African-American,21,0,0,0,1,(F3),9
7762,Male,Caucasian,27,0,0,0,1,(M1),7
11438,Male,African-American,68,0,0,0,1,(F2),4
11114,Male,Caucasian,28,0,0,0,0,(F3),4
8443,Male,Caucasian,41,0,0,0,6,(M1),7
9106,Female,Caucasian,32,0,0,0,2,(F2),2
2822,Male,African-American,35,0,0,0,0,(MO3),7
10096,Female,Other,24,0,0,0,0,(F3),4
8144,Male,Hispanic,26,0,0,0,3,(F2),9
10683,Male,African-American,43,0,0,0,2,(F3),1
10102,Male,Hispanic,34,0,0,0,1,(F7),2
3159,Male,Caucasian,42,0,0,0,0,(F2),2
8033,Male,Caucasian,32,0,0,0,1,(F3),8
6148,Female,African-American,27,0,0,0,0,(M2),2
4657,Male,Caucasian,35,0,0,0,2,(M1),2
3498,Male,African-American,31,0,0,0,7,(F3),4
6183,Female,Caucasian,23,0,0,0,2,(M1),6
6297,Female,Caucasian,25,0,0,0,6,(F3),7
2733,Male,Other,59,0,0,0,1,(F3),1
8876,Male,African-American,29,0,0,0,7,(F2),3
9752,Female,African-American,19,0,0,0,1,(F3),4
6710,Female,Caucasian,22,0,0,0,0,(M1),2
2948,Male,Other,29,0,0,0,0,(F3),1
7383,Male,Caucasian,24,0,0,0,2,(F3),3
6423,Male,African-American,58,0,0,0,12,(M1),6
1374,Male,African-American,35,3,0,0,24,(F3),10
9235,Male,Caucasian,56,0,0,0,1,(F3),1
9928,Male,Caucasian,24,0,0,1,4,(F3),6
7880,Male,African-American,43,0,0,0,4,(F5),2
11749,Male,Caucasian,23,0,0,0,0,(F3),7
7081,Male,Caucasian,20,0,0,0,0,(F3),4
5763,Male,Hispanic,30,0,0,0,0,(F2),2
6989,Male,Caucasian,32,0,0,0,0,(F3),3
9405,Female,African-American,38,0,0,0,7,(F3),10
321,Male,African-American,28,0,0,0,2,(M1),5
1424,Male,Caucasian,47,0,0,0,4,(F3),5
8493,Male,African-American,22,0,1,0,2,(F2),8
1025,Male,African-American,36,0,0,0,0,(M1),7
7451,Male,Caucasian,63,0,0,0,1,(M1),1
7067,Male,Caucasian,22,0,1,0,2,(F2),9
5521,Female,Hispanic,47,0,0,0,0,(F2),1
1600,Female,African-American,36,0,0,0,1,(F2),1
8563,Male,Hispanic,27,0,0,0,1,(M2),2
10231,Male,African-American,51,0,0,0,0,(F3),1
4744,Female,Caucasian,26,0,0,0,0,(F3),3
1439,Male,Caucasian,20,0,0,0,0,(F3),4
9430,Male,African-American,57,0,0,0,13,(F3),5
2514,Male,African-American,35,0,1,0,23,(F3),9
4490,Male,African-American,23,0,0,0,1,(F3),2
10803,Male,Caucasian,34,0,0,0,5,(F3),1
1859,Female,African-American,34,0,0,0,0,(M1),3
4208,Male,African-American,34,0,0,0,0,(F3),9
9918,Male,Caucasian,34,0,0,0,1,(M1),5
4907,Male,African-American,31,2,1,1,16,(F3),9
2083,Male,African-American,19,3,0,0,2,(F7),8
6177,Male,African-American,23,1,0,0,4,(F2),9
3241,Male,Caucasian,41,0,0,0,3,(F3),9
8227,Male,African-American,30,0,1,0,13,(M1),10
11083,Male,Hispanic,39,0,0,0,0,(M2),1
10872,Male,Caucasian,30,0,0,0,3,(F3),1
2886,Male,African-American,27,0,0,0,9,(F2),7
8632,Male,Caucasian,26,0,0,0,0,(F3),1
6939,Male,Caucasian,62,0,0,0,2,(F3),1
3132,Male,Hispanic,30,0,0,0,5,(F3),3
2485,Female,African-American,31,0,0,0,2,(F3),2
9558,Female,Caucasian,29,0,0,0,5,(F3),10
4337,Male,Caucasian,41,0,0,0,0,(F2),1
7824,Male,African-American,29,0,0,0,3,(M1),3
1872,Male,African-American,35,0,0,0,0,(M1),1
7056,Female,African-American,22,0,0,0,1,(M1),4
4925,Male,Caucasian,62,0,0,0,0,(F3),1
4982,Male,Caucasian,38,0,0,0,2,(M1),1
7114,Male,African-American,22,0,0,0,0,(F3),3
6577,Male,Caucasian,36,0,0,0,1,(F2),2
1916,Female,Caucasian,54,0,0,0,1,(F3),2
9061,Male,African-American,20,0,3,0,3,(F3),8
10007,Male,African-American,20,0,0,0,0,(F3),6
9514,Male,Caucasian,48,0,0,0,2,(F3),1
7787,Female,Caucasian,36,0,0,0,1,(F3),5
11548,Female,Other,30,0,0,0,0,(M1),2
5151,Female,Caucasian,54,0,0,0,2,(F2),2
5005,Male,Hispanic,34,0,0,0,14,(F3),9
2977,Female,African-American,51,0,0,0,1,(M1),7
4329,Male,African-American,30,0,0,0,4,(M2),10
8703,Female,Caucasian,61,0,0,0,0,(F3),1
5768,Male,African-American,65,0,0,0,7,(M1),5
10287,Female,Caucasian,59,0,0,0,2,(F3),3
5625,Male,Caucasian,44,0,0,0,1,(M1),1
4359,Male,African-American,23,0,0,0,2,(F2),5
9438,Male,African-American,56,0,0,0,28,(F3),7
6123,Female,Caucasian,22,0,0,0,2,(F3),3
10000,Male,Caucasian,53,0,0,0,0,(M1),1
8300,Male,Hispanic,51,0,0,0,0,(M1),1
6978,Male,Other,41,0,0,0,0,(F3),1
7601,Male,Hispanic,23,0,1,2,1,(F3),5
8735,Male,African-American,38,0,0,0,0,(M1),1
9812,Male,African-American,30,0,0,0,14,(M2),7
9159,Male,Caucasian,50,0,0,0,2,(F7),2
1649,Male,African-American,35,1,0,0,7,(F3),7
11278,Male,Caucasian,53,0,0,0,1,(F3),5
2999,Male,Caucasian,66,0,0,0,14,(F2),6
3356,Male,Caucasian,60,0,0,0,3,(F3),1
8116,Male,Caucasian,21,0,0,0,1,(F3),4
8085,Male,African-American,20,0,0,0,0,(F2),7
6844,Male,Caucasian,46,0,0,0,0,(M1),1
6344,Male,Caucasian,28,0,0,0,5,(M1),7
2780,Male,Caucasian,58,0,0,0,0,(M1),1
7515,Male,African-American,23,0,0,1,1,(F3),9
8218,Female,Caucasian,24,0,0,0,0,(M1),3
2408,Female,Caucasian,45,0,0,0,1,(M1),1
11038,Female,African-American,34,0,0,0,30,(M1),9
11101,Male,Caucasian,59,0,0,0,5,(M1),1
5513,Male,Caucasian,50,0,0,0,3,(F3),9
4602,Male,Caucasian,36,0,0,0,3,(M1),5
1873,Female,Caucasian,30,0,0,0,1,(F3),3
384,Male,African-American,29,0,0,0,1,(M1),3
6670,Male,Caucasian,25,0,0,0,2,(M2),5
9964,Male,Caucasian,28,0,0,0,1,(F3),3
7186,Female,Caucasian,39,0,0,0,1,(F1),4
2177,Male,African-American,34,0,0,0,2,(F3),8
4549,Female,African-American,44,0,0,0,2,(F3),3
5864,Male,Hispanic,25,0,0,0,2,(F3),5
1390,Male,Caucasian,20,0,0,1,0,(F3),4
10775,Male,Hispanic,65,0,0,0,0,(M1),1
9960,Female,African-American,25,0,0,0,0,(M1),2
1377,Male,African-American,39,0,0,1,6,(M2),7
2961,Male,African-American,33,0,0,0,0,(F3),5
2284,Male,Caucasian,33,0,0,0,0,(M1),1
1209,Male,Caucasian,20,0,0,2,0,(F3),4
2570,Female,African-American,22,0,0,0,0,(F3),5
7235,Male,Caucasian,21,0,0,0,1,(F3),6
11078,Male,African-American,19,0,2,0,3,(F1),9
782,Male,African-American,55,0,0,0,1,(F3),9
3842,Male,Hispanic,35,0,0,0,2,(F3),1
4249,Male,African-American,49,1,0,0,17,(F3),7
3855,Male,Caucasian,60,0,0,0,3,(M1),1
11279,Male,African-American,22,0,0,0,0,(F3),9
5835,Male,Caucasian,54,0,0,0,2,(M2),4
11565,Female,African-American,26,0,0,0,15,(F3),9
2909,Male,Hispanic,21,0,0,0,2,(M1),3
1012,Male,Hispanic,62,0,0,0,0,(M1),1
3950,Male,Caucasian,38,0,0,0,3,(F3),9
329,Male,Other,36,0,0,0,1,(M1),1
2310,Male,African-American,28,0,0,0,3,(F3),2
5936,Male,African-American,44,0,0,0,0,(M1),6
8874,Female,African-American,39,0,0,0,0,(M1),2
9566,Male,Caucasian,24,0,0,0,1,(F3),8
1450,Male,African-American,42,0,0,0,15,(F3),9
11211,Male,African-American,21,0,0,0,0,(M1),5
1702,Male,African-American,33,0,0,0,16,(F3),9
11209,Male,Hispanic,27,0,0,0,8,(F3),7
11320,Male,African-American,24,0,0,0,1,(F3),2
8411,Male,African-American,25,0,0,0,7,(F3),6
11312,Male,Caucasian,78,0,0,0,1,(F1),1
7414,Male,African-American,21,0,0,0,0,(M1),4
4281,Male,African-American,29,0,0,0,4,(M1),4
8239,Male,African-American,28,0,0,1,7,(F3),10
4881,Male,African-American,31,0,0,0,0,(F2),6
992,Female,African-American,36,0,1,0,2,(F2),6
10309,Male,African-American,50,0,0,0,7,(F3),5
9536,Female,African-American,37,0,0,0,23,(M1),8
4940,Male,African-American,34,0,0,0,9,(F3),10
3380,Female,African-American,45,0,0,0,1,(F2),4
6569,Male,African-American,54,1,0,0,7,(F3),6
4670,Female,Caucasian,27,0,0,0,0,(M1),3
10047,Male,Caucasian,57,0,0,0,0,(F3),1
4730,Male,Caucasian,20,0,0,2,1,(F2),2
11241,Male,African-American,22,0,0,0,0,(F3),3
11346,Male,African-American,27,1,5,0,8,(F3),10
3116,Male,African-American,23,0,0,0,1,(F3),10
9191,Male,African-American,52,0,0,0,2,(F3),9
4677,Male,Other,42,0,0,0,6,(M2),3
8515,Female,African-American,36,0,0,0,1,(F3),2
1205,Male,African-American,63,0,0,0,0,(M1),1
4518,Male,African-American,24,0,0,0,5,(F3),3
3490,Female,African-American,33,0,0,0,3,(F3),5
4901,Male,African-American,23,0,0,0,4,(F3),8
9420,Male,African-American,26,0,0,1,2,(F3),3
781,Male,Other,48,0,0,0,12,(F3),5
11543,Male,Caucasian,47,0,0,0,0,(M1),1
10064,Male,African-American,51,0,0,0,0,(M2),1
5717,Male,African-American,33,0,0,0,1,(M1),1
5310,Female,African-American,33,0,0,0,1,(F2),4
4697,Male,African-American,23,0,0,0,0,(M1),3
